expense_id,expense_date,department_id,expense_type,amount
6980,2025-12-07,3,Travel,1453.8
6981,2025-12-07,1,Cloud Hosting,2977.0
6982,2025-12-07,1,Office,906.72
6983,2025-12-07,5,Software,2955.82
6984,2025-12-07,3,Travel,1913.27
6985,2025-12-07,3,Software,2434.08
6986,2025-12-08,1,Software,2452.49
6987,2025-12-08,3,Salary,6687.27
6988,2025-12-08,1,Marketing,1497.84
6989,2025-12-08,4,Office,234.53
6990,2025-12-08,1,Office,309.54
6991,2025-12-09,5,Marketing,2705.56
6992,2025-12-09,4,Office,1368.31
6993,2025-12-09,4,Travel,1958.48
6994,2025-12-09,4,Travel,1742.74
6995,2025-12-09,5,Travel,2003.35
6996,2025-12-09,2,Salary,9263.62
6997,2025-12-10,1,Marketing,6585.23
6998,2025-12-10,2,Marketing,4064.94
6999,2025-12-10,1,Software,1435.11
7000,2025-12-10,5,Cloud Hosting,4830.02
7001,2025-12-10,5,Travel,2005.59
7002,2025-12-10,4,Travel,1539.18
7003,2025-12-10,2,Office,1416.99
7004,2025-12-10,5,Office,1360.15
7005,2025-12-10,3,Office,384.22
7006,2025-12-10,1,Travel,2593.87
7007,2025-12-10,3,Software,995.42
7008,2025-12-10,5,Salary,11721.13
7009,2025-12-11,3,Office,354.36
7010,2025-12-11,2,Salary,5456.81
7011,2025-12-11,5,Salary,5692.53
7012,2025-12-11,3,Salary,9862.9
7013,2025-12-11,3,Software,2980.24
7014,2025-12-11,4,Travel,3238.26
7015,2025-12-11,4,Cloud Hosting,332.37
7016,2025-12-11,1,Salary,6402.8
7017,2025-12-11,4,Travel,1703.44
7018,2025-12-11,5,Cloud Hosting,3427.29
7019,2025-12-11,4,Software,1262.65
7020,2025-12-11,4,Travel,2453.73
7021,2025-12-11,1,Cloud Hosting,2273.01
7022,2025-12-11,4,Marketing,7233.68
7023,2025-12-12,1,Office,459.7
7024,2025-12-12,1,Cloud Hosting,408.35
7025,2025-12-12,3,Marketing,3203.14
7026,2025-12-12,4,Marketing,2394.26
7027,2025-12-12,4,Travel,3905.2
7028,2025-12-12,4,Travel,2542.54
7029,2025-12-12,4,Software,329.33
7030,2025-12-12,5,Office,1010.1
7031,2025-12-12,5,Marketing,5871.62
7032,2025-12-12,3,Marketing,2441.22
7033,2025-12-12,3,Office,930.99
7034,2025-12-13,3,Marketing,3448.35
7035,2025-12-13,5,Marketing,2127.72
7036,2025-12-13,2,Software,1337.04
7037,2025-12-13,1,Marketing,6973.28
7038,2025-12-13,3,Travel,3681.43
7039,2025-12-14,5,Travel,3101.11
7040,2025-12-14,4,Travel,1524.99
7041,2025-12-14,4,Cloud Hosting,3390.06
7042,2025-12-14,3,Marketing,7806.62
7043,2025-12-14,3,Cloud Hosting,3803.05
7044,2025-12-14,3,Cloud Hosting,3992.15
7045,2025-12-14,5,Cloud Hosting,870.17
7046,2025-12-14,5,Travel,2438.54
7047,2025-12-14,2,Travel,3368.38
7048,2025-12-14,3,Cloud Hosting,3018.1
7049,2025-12-14,2,Cloud Hosting,3002.12
7050,2025-12-14,4,Cloud Hosting,1539.83
7051,2025-12-14,5,Travel,851.08
7052,2025-12-14,1,Marketing,5153.25
7053,2025-12-15,2,Software,1855.77
7054,2025-12-15,2,Software,2966.15
7055,2025-12-15,5,Office,999.56
7056,2025-12-15,5,Travel,3460.91
7057,2025-12-15,1,Cloud Hosting,1471.13
7058,2025-12-15,1,Salary,14977.06
7059,2025-12-15,4,Travel,690.54
7060,2025-12-15,2,Office,261.2
7061,2025-12-15,1,Software,1488.9
7062,2025-12-15,5,Cloud Hosting,1934.41
7063,2025-12-15,4,Cloud Hosting,2041.56
7064,2025-12-15,5,Software,482.54
7065,2025-12-15,1,Marketing,2711.04
7066,2025-12-16,3,Cloud Hosting,2963.42
7067,2025-12-16,4,Cloud Hosting,4665.83
7068,2025-12-16,5,Marketing,2564.12
7069,2025-12-16,1,Salary,6414.35
7070,2025-12-16,3,Office,249.29
7071,2025-12-17,4,Marketing,3333.23
7072,2025-12-17,3,Software,1633.42
7073,2025-12-17,4,Travel,923.2
7074,2025-12-17,3,Travel,2586.42
7075,2025-12-17,1,Software,1710.59
7076,2025-12-17,1,Software,2775.82
7077,2025-12-18,1,Marketing,2827.64
7078,2025-12-18,5,Cloud Hosting,1702.22
7079,2025-12-18,3,Cloud Hosting,2163.78
7080,2025-12-18,1,Marketing,1507.35
7081,2025-12-18,5,Travel,1609.75
7082,2025-12-18,3,Marketing,7231.74
7083,2025-12-18,4,Marketing,2103.0
7084,2025-12-18,2,Office,146.88
7085,2025-12-18,2,Marketing,3170.19
7086,2025-12-18,2,Cloud Hosting,1546.08
7087,2025-12-18,1,Marketing,1131.02
7088,2025-12-18,4,Marketing,5999.44
7089,2025-12-18,5,Software,2250.21
7090,2025-12-18,4,Office,1194.0
7091,2025-12-19,1,Salary,10521.69
7092,2025-12-19,3,Office,1095.06
7093,2025-12-19,5,Marketing,7022.49
7094,2025-12-19,5,Software,2881.86
7095,2025-12-19,1,Marketing,5526.43
7096,2025-12-19,4,Software,2678.88
7097,2025-12-19,4,Salary,7634.96
7098,2025-12-19,3,Salary,7078.39
7099,2025-12-19,1,Cloud Hosting,1029.28
7100,2025-12-19,3,Travel,3799.55
7101,2025-12-19,2,Marketing,6705.47
7102,2025-12-19,3,Travel,1804.07
7103,2025-12-19,2,Cloud Hosting,2407.74
7104,2025-12-20,2,Office,378.56
7105,2025-12-20,5,Marketing,7958.11
7106,2025-12-20,2,Travel,235.41
7107,2025-12-20,2,Salary,8301.89
7108,2025-12-20,1,Travel,1019.0
7109,2025-12-20,2,Salary,5219.67
7110,2025-12-20,3,Marketing,3858.04
7111,2025-12-20,1,Software,2228.78
7112,2025-12-20,4,Salary,12833.13
7113,2025-12-20,1,Cloud Hosting,2356.44
7114,2025-12-21,4,Marketing,5267.71
7115,2025-12-21,3,Cloud Hosting,1470.88
7116,2025-12-21,1,Office,342.99
7117,2025-12-21,3,Office,394.85
7118,2025-12-21,2,Salary,14102.35
7119,2025-12-21,5,Office,878.58
7120,2025-12-21,4,Cloud Hosting,1101.95
7121,2025-12-21,2,Salary,7708.53
7122,2025-12-21,1,Marketing,1889.39
7123,2025-12-21,4,Cloud Hosting,620.08
7124,2025-12-21,1,Travel,545.29
7125,2025-12-22,2,Marketing,3048.72
7126,2025-12-22,1,Cloud Hosting,2364.93
7127,2025-12-22,4,Office,1382.81
7128,2025-12-22,5,Cloud Hosting,2474.08
7129,2025-12-22,4,Salary,11421.93
7130,2025-12-22,4,Office,549.56
7131,2025-12-22,4,Cloud Hosting,797.59
7132,2025-12-23,3,Marketing,1350.33
7133,2025-12-23,5,Cloud Hosting,1368.73
7134,2025-12-23,2,Software,2387.0
7135,2025-12-23,2,Software,1084.49
7136,2025-12-23,2,Salary,6555.52
7137,2025-12-23,1,Travel,3250.12
7138,2025-12-23,3,Travel,1664.05
7139,2025-12-23,3,Travel,2907.92
7140,2025-12-23,2,Travel,3799.19
7141,2025-12-23,2,Software,1918.88
7142,2025-12-23,5,Software,2331.32
7143,2025-12-23,2,Salary,5997.3
7144,2025-12-23,1,Salary,14793.26
7145,2025-12-23,5,Salary,9578.9
7146,2025-12-24,2,Salary,11968.89
7147,2025-12-24,5,Office,682.3
7148,2025-12-24,5,Office,170.0
7149,2025-12-24,4,Salary,13550.58
7150,2025-12-24,3,Software,2111.4
7151,2025-12-24,2,Office,937.57
7152,2025-12-24,1,Cloud Hosting,3062.46
7153,2025-12-24,5,Travel,1156.91
7154,2025-12-24,2,Cloud Hosting,3111.43
7155,2025-12-24,1,Office,791.59
7156,2025-12-24,2,Marketing,1994.73
7157,2025-12-24,4,Software,2270.47
7158,2025-12-24,2,Marketing,4902.89
7159,2025-12-25,1,Marketing,3525.02
7160,2025-12-25,2,Cloud Hosting,978.41
7161,2025-12-25,2,Software,1192.96
7162,2025-12-25,3,Cloud Hosting,3078.18
7163,2025-12-25,4,Office,1290.0
7164,2025-12-25,2,Marketing,6180.27
7165,2025-12-25,5,Salary,13164.54
7166,2025-12-26,3,Cloud Hosting,1719.6
7167,2025-12-26,3,Salary,10022.03
7168,2025-12-26,4,Travel,2132.58
7169,2025-12-26,3,Travel,244.63
7170,2025-12-26,1,Software,2432.87
7171,2025-12-26,3,Salary,11138.5
7172,2025-12-26,5,Software,2084.63
7173,2025-12-26,5,Salary,12660.89
7174,2025-12-27,4,Marketing,4477.85
7175,2025-12-27,2,Travel,1709.59
7176,2025-12-27,2,Office,323.94
7177,2025-12-27,3,Travel,1773.64
7178,2025-12-27,2,Cloud Hosting,2426.05
7179,2025-12-27,4,Software,1024.83
7180,2025-12-27,2,Marketing,7384.34
7181,2025-12-27,2,Travel,266.64
7182,2025-12-27,4,Salary,8492.9
7183,2025-12-27,2,Salary,13095.21
7184,2025-12-28,3,Salary,10727.05
7185,2025-12-28,2,Marketing,5147.7
7186,2025-12-28,1,Salary,8225.8
7187,2025-12-28,2,Software,221.92
7188,2025-12-28,3,Travel,1400.06
7189,2025-12-28,5,Office,663.11
7190,2025-12-28,2,Software,1443.49
7191,2025-12-29,4,Office,341.3
7192,2025-12-29,3,Travel,2723.51
7193,2025-12-29,1,Marketing,4020.25
7194,2025-12-29,3,Salary,11632.45
7195,2025-12-29,5,Travel,302.86
7196,2025-12-29,5,Office,575.5
7197,2025-12-29,2,Marketing,6066.96
7198,2025-12-30,5,Office,1164.4
7199,2025-12-30,1,Salary,7726.11
7200,2025-12-30,2,Travel,2876.62
7201,2025-12-30,1,Marketing,6732.45
7202,2025-12-30,2,Salary,13505.04
7203,2025-12-30,2,Salary,12821.11
7204,2025-12-30,3,Cloud Hosting,2703.4
7205,2025-12-30,3,Salary,10383.26
7206,2025-12-31,4,Travel,2235.98
7207,2025-12-31,3,Software,2691.53
7208,2025-12-31,5,Salary,6097.35
7209,2025-12-31,3,Cloud Hosting,2914.48
7210,2025-12-31,4,Salary,8093.04
7211,2025-12-31,2,Cloud Hosting,4234.71
7212,2025-12-31,1,Office,159.61
7213,2025-12-31,2,Software,1753.05
7214,2025-12-31,4,Travel,1880.53
7215,2025-12-31,4,Travel,1129.3
7216,2025-12-31,5,Cloud Hosting,1838.27
7217,2026-01-01,4,Office,494.48
7218,2026-01-01,3,Software,2347.71
7219,2026-01-01,5,Salary,9353.44
7220,2026-01-01,2,Marketing,3073.36
7221,2026-01-01,1,Marketing,5273.61
7222,2026-01-01,4,Office,1232.13
7223,2026-01-01,1,Marketing,2353.16
7224,2026-01-01,3,Salary,11901.77
7225,2026-01-01,3,Salary,6630.95
7226,2026-01-01,5,Cloud Hosting,1319.7
7227,2026-01-01,3,Salary,12327.39
7228,2026-01-02,1,Travel,542.18
7229,2026-01-02,4,Travel,783.01
7230,2026-01-02,5,Software,1867.29
7231,2026-01-02,3,Travel,2386.4
7232,2026-01-02,1,Travel,2676.41
7233,2026-01-02,2,Travel,621.4
7234,2026-01-02,1,Travel,416.65
7235,2026-01-02,4,Software,1288.48
7236,2026-01-02,2,Office,1088.72
7237,2026-01-02,1,Salary,8478.36
7238,2026-01-02,2,Marketing,4774.69
7239,2026-01-02,5,Marketing,3772.21
7240,2026-01-02,1,Salary,8217.65
7241,2026-01-03,2,Cloud Hosting,1569.72
7242,2026-01-03,2,Travel,2289.37
7243,2026-01-03,3,Salary,10531.51
7244,2026-01-03,4,Marketing,6897.16
7245,2026-01-03,2,Travel,2707.94
7246,2026-01-04,1,Travel,426.64
7247,2026-01-04,5,Software,2122.77
7248,2026-01-04,4,Marketing,6294.01
7249,2026-01-04,2,Marketing,2241.17
7250,2026-01-04,2,Travel,3551.65
7251,2026-01-04,5,Travel,3593.24
7252,2026-01-04,2,Office,400.29
7253,2026-01-04,4,Software,2710.37
7254,2026-01-04,5,Salary,8362.22
7255,2026-01-04,5,Salary,14130.51
7256,2026-01-04,2,Software,1253.18
7257,2026-01-04,2,Salary,9340.53
7258,2026-01-04,1,Cloud Hosting,303.86
7259,2026-01-04,2,Salary,6550.53
7260,2026-01-05,2,Marketing,7300.48
7261,2026-01-05,5,Office,313.3
7262,2026-01-05,5,Office,1288.81
7263,2026-01-05,2,Office,589.06
7264,2026-01-05,4,Marketing,6160.21
7265,2026-01-05,1,Office,839.7
7266,2026-01-05,1,Cloud Hosting,2208.48
7267,2026-01-05,4,Software,1218.36
7268,2026-01-05,1,Office,691.49
7269,2026-01-05,3,Office,1255.73
7270,2026-01-05,1,Marketing,5443.63
7271,2026-01-05,5,Travel,581.71
7272,2026-01-05,3,Office,446.31
7273,2026-01-06,2,Travel,1974.94
7274,2026-01-06,4,Software,438.66
7275,2026-01-06,1,Travel,1538.9
7276,2026-01-06,4,Travel,2402.31
7277,2026-01-06,2,Travel,2255.87
7278,2026-01-06,3,Cloud Hosting,3405.48
7279,2026-01-07,1,Office,1486.95
7280,2026-01-07,2,Office,1082.09
7281,2026-01-07,3,Software,2118.2
7282,2026-01-07,5,Software,1214.97
7283,2026-01-07,5,Marketing,7089.14
7284,2026-01-07,1,Travel,725.79
7285,2026-01-07,2,Software,993.34
7286,2026-01-08,5,Travel,3586.21
7287,2026-01-08,3,Marketing,3283.05
7288,2026-01-08,3,Travel,2750.42
7289,2026-01-08,1,Office,1169.59
7290,2026-01-08,3,Office,1341.23
7291,2026-01-08,5,Travel,285.4
7292,2026-01-08,4,Cloud Hosting,970.78
7293,2026-01-08,4,Travel,1807.6
7294,2026-01-08,1,Cloud Hosting,3893.01
7295,2026-01-08,5,Travel,1706.16
7296,2026-01-08,5,Salary,5038.47
7297,2026-01-08,4,Travel,1366.58
7298,2026-01-08,4,Office,456.87
7299,2026-01-09,5,Office,1290.85
7300,2026-01-09,4,Cloud Hosting,1596.26
7301,2026-01-09,2,Travel,3250.37
7302,2026-01-09,3,Travel,627.67
7303,2026-01-09,2,Software,938.03
7304,2026-01-09,5,Software,2836.8
7305,2026-01-09,2,Cloud Hosting,2173.74
7306,2026-01-09,5,Travel,3272.02
7307,2026-01-09,4,Salary,7929.67
7308,2026-01-09,5,Travel,306.23
7309,2026-01-10,1,Cloud Hosting,4023.98
7310,2026-01-10,5,Marketing,6643.42
7311,2026-01-10,3,Salary,14648.53
7312,2026-01-10,1,Salary,6640.26
7313,2026-01-10,4,Marketing,1273.59
7314,2026-01-10,3,Software,1703.34
7315,2026-01-10,1,Salary,13398.67
7316,2026-01-10,3,Marketing,4742.49
7317,2026-01-10,3,Cloud Hosting,2744.39
7318,2026-01-11,5,Salary,13772.6
7319,2026-01-11,5,Travel,921.82
7320,2026-01-11,1,Office,561.83
7321,2026-01-11,5,Cloud Hosting,2890.01
7322,2026-01-11,5,Travel,3000.19
7323,2026-01-11,1,Cloud Hosting,2900.66
7324,2026-01-11,2,Software,142.25
7325,2026-01-11,3,Software,2754.08
7326,2026-01-12,2,Salary,5459.24
7327,2026-01-12,4,Cloud Hosting,3870.93
7328,2026-01-12,1,Software,1817.3
7329,2026-01-12,3,Travel,2651.19
7330,2026-01-12,3,Salary,8874.03
7331,2026-01-13,3,Travel,3115.57
7332,2026-01-13,4,Marketing,7851.24
7333,2026-01-13,3,Office,704.79
7334,2026-01-13,1,Travel,2110.08
7335,2026-01-13,1,Software,1995.52
7336,2026-01-13,4,Travel,815.58
7337,2026-01-14,1,Salary,6129.99
7338,2026-01-14,4,Marketing,3606.53
7339,2026-01-14,1,Office,166.65
7340,2026-01-14,3,Cloud Hosting,1724.18
7341,2026-01-14,2,Cloud Hosting,3126.83
7342,2026-01-14,4,Salary,9839.48
7343,2026-01-14,3,Office,1436.57
7344,2026-01-14,4,Travel,3310.3
7345,2026-01-14,2,Cloud Hosting,1714.15
7346,2026-01-14,4,Salary,6417.63
7347,2026-01-14,1,Marketing,3265.25
7348,2026-01-14,5,Cloud Hosting,3107.58
7349,2026-01-14,2,Software,1014.74
7350,2026-01-14,2,Software,634.29
7351,2026-01-14,1,Marketing,5262.92
7352,2026-01-15,2,Marketing,7523.09
7353,2026-01-15,3,Office,715.41
7354,2026-01-15,3,Salary,9989.04
7355,2026-01-15,4,Software,980.36
7356,2026-01-15,3,Cloud Hosting,2050.12
7357,2026-01-15,5,Marketing,4059.51
7358,2026-01-15,1,Marketing,6936.72
7359,2026-01-15,5,Marketing,2576.57
7360,2026-01-15,4,Salary,13304.37
7361,2026-01-15,3,Marketing,3331.12
7362,2026-01-16,1,Marketing,2163.57
7363,2026-01-16,1,Travel,212.63
7364,2026-01-16,4,Marketing,1894.08
7365,2026-01-16,1,Marketing,7513.63
7366,2026-01-16,4,Salary,7368.29
7367,2026-01-16,2,Office,986.63
7368,2026-01-16,4,Software,555.45
7369,2026-01-16,5,Cloud Hosting,3319.93
7370,2026-01-16,2,Office,964.48
7371,2026-01-16,3,Travel,2906.99
7372,2026-01-17,3,Travel,849.68
7373,2026-01-17,3,Travel,847.18
7374,2026-01-17,2,Cloud Hosting,3650.17
7375,2026-01-17,1,Cloud Hosting,2208.58
7376,2026-01-17,3,Travel,2059.16
7377,2026-01-17,1,Travel,1904.78
7378,2026-01-17,3,Salary,14162.37
7379,2026-01-17,1,Travel,1580.44
7380,2026-01-17,1,Travel,1181.64
7381,2026-01-17,3,Software,880.81
7382,2026-01-18,2,Cloud Hosting,1976.12
7383,2026-01-18,3,Marketing,4068.52
7384,2026-01-18,3,Travel,626.11
7385,2026-01-18,1,Software,1133.58
7386,2026-01-18,5,Cloud Hosting,2459.47
7387,2026-01-18,3,Cloud Hosting,4282.81
7388,2026-01-18,2,Travel,339.26
7389,2026-01-18,4,Marketing,4573.82
7390,2026-01-19,2,Marketing,1873.68
7391,2026-01-19,4,Marketing,1582.02
7392,2026-01-19,2,Salary,7396.46
7393,2026-01-19,5,Office,1385.82
7394,2026-01-19,4,Marketing,7554.37
7395,2026-01-20,5,Software,1651.35
7396,2026-01-20,5,Marketing,1478.22
7397,2026-01-20,4,Marketing,4803.14
7398,2026-01-20,1,Marketing,2996.69
7399,2026-01-20,4,Travel,899.03
7400,2026-01-20,1,Office,538.85
7401,2026-01-20,4,Salary,11915.1
7402,2026-01-20,3,Software,2512.02
7403,2026-01-20,3,Marketing,6102.57
7404,2026-01-20,5,Software,245.01
7405,2026-01-20,5,Travel,3481.21
7406,2026-01-20,4,Cloud Hosting,3522.13
7407,2026-01-20,3,Marketing,2954.51
7408,2026-01-21,1,Software,2232.14
7409,2026-01-21,4,Software,2807.19
7410,2026-01-21,4,Travel,2437.63
7411,2026-01-21,3,Salary,7244.84
7412,2026-01-21,2,Software,1804.22
7413,2026-01-21,3,Travel,3576.9
7414,2026-01-21,4,Office,466.79
7415,2026-01-21,1,Cloud Hosting,3165.08
7416,2026-01-21,5,Travel,3203.13
7417,2026-01-21,1,Office,257.03
7418,2026-01-21,5,Travel,2305.59
7419,2026-01-22,5,Marketing,1118.73
7420,2026-01-22,3,Marketing,2146.08
7421,2026-01-22,1,Office,856.42
7422,2026-01-22,5,Software,942.48
7423,2026-01-22,2,Cloud Hosting,3357.59
7424,2026-01-22,3,Software,2234.76
7425,2026-01-22,5,Travel,1330.66
7426,2026-01-22,5,Office,1113.88
7427,2026-01-22,3,Travel,1864.55
7428,2026-01-22,3,Travel,3330.76
7429,2026-01-22,3,Software,1941.82
7430,2026-01-22,3,Travel,3066.09
7431,2026-01-23,1,Travel,3401.83
7432,2026-01-23,2,Salary,6434.59
7433,2026-01-23,5,Software,1442.01
7434,2026-01-23,5,Travel,2709.27
7435,2026-01-23,1,Office,1248.0
7436,2026-01-23,5,Cloud Hosting,2840.11
7437,2026-01-23,5,Office,1370.23
7438,2026-01-24,4,Salary,5143.89
7439,2026-01-24,5,Cloud Hosting,2786.87
7440,2026-01-24,3,Cloud Hosting,4111.16
7441,2026-01-24,2,Cloud Hosting,2299.63
7442,2026-01-24,5,Marketing,7964.4
7443,2026-01-24,1,Travel,515.4
7444,2026-01-24,2,Office,993.47
7445,2026-01-24,5,Marketing,4519.44
7446,2026-01-24,5,Software,430.82
7447,2026-01-24,5,Salary,7457.62
7448,2026-01-24,5,Software,331.38
7449,2026-01-24,5,Cloud Hosting,353.38
7450,2026-01-25,5,Office,1019.37
7451,2026-01-25,5,Office,982.39
7452,2026-01-25,1,Marketing,4117.06
7453,2026-01-25,1,Travel,1607.54
7454,2026-01-25,5,Marketing,7030.1
7455,2026-01-26,2,Travel,1039.84
7456,2026-01-26,1,Cloud Hosting,3251.62
7457,2026-01-26,3,Office,1142.32
7458,2026-01-26,1,Travel,3067.27
7459,2026-01-26,1,Software,2329.53
7460,2026-01-26,3,Office,373.22
7461,2026-01-26,4,Office,127.97
7462,2026-01-26,1,Office,270.6
7463,2026-01-26,5,Marketing,1558.74
7464,2026-01-26,5,Marketing,1879.55
7465,2026-01-26,4,Travel,1368.02
7466,2026-01-27,3,Cloud Hosting,869.93
7467,2026-01-27,4,Office,159.17
7468,2026-01-27,5,Salary,8280.9
7469,2026-01-27,1,Travel,3451.22
7470,2026-01-27,1,Office,159.8
7471,2026-01-27,1,Cloud Hosting,4432.8
7472,2026-01-27,2,Cloud Hosting,3658.78
7473,2026-01-27,4,Marketing,1487.75
7474,2026-01-27,5,Cloud Hosting,2632.09
7475,2026-01-27,4,Software,505.6
7476,2026-01-27,1,Software,729.4
7477,2026-01-27,5,Cloud Hosting,3686.94
7478,2026-01-27,5,Software,811.5
7479,2026-01-27,2,Cloud Hosting,4052.85
7480,2026-01-27,1,Salary,11266.31
7481,2026-01-28,4,Cloud Hosting,724.63
7482,2026-01-28,3,Office,730.51
7483,2026-01-28,1,Marketing,5554.63
7484,2026-01-28,4,Software,794.29
7485,2026-01-28,5,Software,639.22
7486,2026-01-28,1,Cloud Hosting,775.93
7487,2026-01-28,2,Cloud Hosting,2146.57
7488,2026-01-28,5,Office,159.62
7489,2026-01-28,5,Marketing,7377.09
7490,2026-01-28,4,Software,626.96
7491,2026-01-28,2,Salary,10447.02
7492,2026-01-28,4,Software,1288.59
7493,2026-01-28,2,Cloud Hosting,1686.43
7494,2026-01-29,4,Salary,13072.38
7495,2026-01-29,1,Cloud Hosting,4139.9
7496,2026-01-29,4,Office,207.16
7497,2026-01-29,5,Salary,14991.76
7498,2026-01-29,3,Software,1940.36
7499,2026-01-29,3,Marketing,4747.89
7500,2026-01-29,3,Office,673.43
7501,2026-01-29,1,Cloud Hosting,4883.97
7502,2026-01-29,1,Salary,6889.09
7503,2026-01-29,5,Travel,204.65
7504,2026-01-29,2,Software,123.99
7505,2026-01-29,4,Marketing,3937.89
7506,2026-01-29,2,Software,2807.52
7507,2026-01-30,3,Salary,11337.6
7508,2026-01-30,3,Office,734.6
7509,2026-01-30,5,Travel,1073.68
7510,2026-01-30,2,Cloud Hosting,4654.86
7511,2026-01-30,4,Travel,2385.5
7512,2026-01-30,4,Salary,9952.97
7513,2026-01-30,5,Cloud Hosting,3245.47
7514,2026-01-30,1,Office,897.53
7515,2026-01-30,5,Marketing,4756.07
7516,2026-01-30,5,Cloud Hosting,2692.99
7517,2026-01-30,3,Cloud Hosting,3845.67
7518,2026-01-30,1,Cloud Hosting,4321.69
7519,2026-01-30,3,Marketing,4763.46
7520,2026-01-31,4,Marketing,1863.0
7521,2026-01-31,2,Cloud Hosting,399.98
7522,2026-01-31,5,Software,2883.58
7523,2026-01-31,1,Salary,12575.59
7524,2026-01-31,1,Cloud Hosting,1254.55
7525,2026-01-31,5,Marketing,4527.14
7526,2026-01-31,1,Travel,2127.58
7527,2026-01-31,5,Marketing,4289.25
7528,2026-01-31,3,Office,1446.52
7529,2026-01-31,2,Marketing,2501.14
7530,2026-01-31,4,Cloud Hosting,2412.68
7531,2026-01-31,1,Cloud Hosting,1392.98
7532,2026-02-01,1,Travel,2566.22
7533,2026-02-01,3,Salary,6930.01
7534,2026-02-01,4,Office,1457.05
7535,2026-02-01,5,Marketing,1894.01
7536,2026-02-01,3,Marketing,2851.55
7537,2026-02-02,3,Salary,5678.2
7538,2026-02-02,2,Marketing,7261.07
7539,2026-02-02,1,Travel,2951.81
7540,2026-02-02,4,Cloud Hosting,2470.58
7541,2026-02-02,3,Salary,12579.62
7542,2026-02-02,1,Salary,5565.97
7543,2026-02-02,4,Office,1065.25
7544,2026-02-03,5,Salary,7150.91
7545,2026-02-03,3,Cloud Hosting,4989.8
7546,2026-02-03,5,Marketing,5502.73
7547,2026-02-03,5,Salary,9827.21
7548,2026-02-03,3,Travel,575.4
7549,2026-02-03,2,Office,301.88
7550,2026-02-03,5,Cloud Hosting,4774.95
7551,2026-02-03,5,Salary,12301.9
7552,2026-02-03,4,Travel,773.89
7553,2026-02-04,5,Cloud Hosting,2212.31
7554,2026-02-04,2,Marketing,3612.36
7555,2026-02-04,3,Software,2401.01
7556,2026-02-04,3,Marketing,1097.92
7557,2026-02-04,2,Office,341.35
7558,2026-02-04,1,Salary,10335.69
7559,2026-02-04,1,Travel,334.69
7560,2026-02-04,4,Cloud Hosting,2771.45
7561,2026-02-04,4,Salary,7151.12
7562,2026-02-04,1,Software,533.0
7563,2026-02-04,4,Software,2113.93
7564,2026-02-05,2,Salary,12790.36
7565,2026-02-05,5,Salary,8352.21
7566,2026-02-05,4,Marketing,7252.84
7567,2026-02-05,2,Software,303.23
7568,2026-02-05,2,Cloud Hosting,2223.57
7569,2026-02-05,5,Travel,318.47
7570,2026-02-05,4,Cloud Hosting,2536.24
7571,2026-02-06,1,Salary,5957.8
7572,2026-02-06,2,Marketing,3334.77
7573,2026-02-06,1,Travel,298.79
7574,2026-02-06,2,Software,1884.47
7575,2026-02-06,2,Salary,12526.35
7576,2026-02-06,4,Salary,6716.65
7577,2026-02-06,1,Salary,7041.94
7578,2026-02-06,5,Software,219.64
7579,2026-02-06,4,Travel,3561.48
7580,2026-02-06,4,Office,793.86
7581,2026-02-07,1,Salary,13042.65
7582,2026-02-07,3,Cloud Hosting,4389.65
7583,2026-02-07,3,Office,1140.87
7584,2026-02-07,4,Salary,6109.59
7585,2026-02-07,5,Marketing,6654.2
7586,2026-02-07,4,Salary,13342.35
7587,2026-02-07,3,Software,988.54
7588,2026-02-08,2,Salary,13250.53
7589,2026-02-08,3,Cloud Hosting,4327.09
7590,2026-02-08,2,Marketing,3523.82
7591,2026-02-08,4,Salary,5153.97
7592,2026-02-08,2,Cloud Hosting,1308.97
7593,2026-02-08,3,Travel,3070.25
7594,2026-02-08,1,Marketing,5083.39
7595,2026-02-08,4,Cloud Hosting,4049.83
7596,2026-02-08,2,Software,1189.9
7597,2026-02-08,2,Salary,11744.03
7598,2026-02-08,3,Software,1015.84
7599,2026-02-09,4,Marketing,3862.83
7600,2026-02-09,4,Office,943.75
7601,2026-02-09,5,Cloud Hosting,413.3
7602,2026-02-09,2,Office,478.49
7603,2026-02-09,3,Cloud Hosting,3046.43
7604,2026-02-09,1,Cloud Hosting,2096.65
7605,2026-02-09,1,Marketing,1744.1
7606,2026-02-09,1,Office,547.54
7607,2026-02-10,1,Travel,848.77
7608,2026-02-10,5,Software,2654.44
7609,2026-02-10,3,Office,1125.51
7610,2026-02-10,4,Travel,1170.14
7611,2026-02-10,4,Travel,3206.42
7612,2026-02-10,4,Travel,682.23
7613,2026-02-10,4,Software,2997.47
7614,2026-02-10,5,Salary,10255.19
7615,2026-02-10,4,Cloud Hosting,1516.44
7616,2026-02-10,2,Travel,1865.62
7617,2026-02-10,5,Office,1466.99
7618,2026-02-10,1,Travel,2373.17
7619,2026-02-10,3,Software,1897.16
7620,2026-02-11,1,Marketing,4060.28
7621,2026-02-11,1,Salary,9036.64
7622,2026-02-11,5,Office,1406.61
7623,2026-02-11,4,Marketing,5255.51
7624,2026-02-11,2,Office,1267.05
